,seq only,UTR5_position_three,is_5UTR_three,target unfold energy,linearfold_vals,target_transcript_percent
0,0.852844890351721,0.8685521721076948,0.8672018028449014,0.8737311699846902,0.8765734322501986,0.8760945200658645
1,0.8579415791300016,0.8647109110335252,0.8641745393929318,0.8694166608110487,0.869956535432248,0.8707727892860091
2,0.8169011417049516,0.8589432549297057,0.8576769992502831,0.8651569590482435,0.8672080954153067,0.8717899135825031
3,0.8155785436678424,0.8559308053726875,0.8519372913538794,0.859591655753525,0.8644782158657004,0.8648912769075217
4,0.8331128610845497,0.8501884136425454,0.8488821271236516,0.8553484811172221,0.8582408736506358,0.8522451377780539
5,0.8518706466127457,0.8573294237438744,0.8572366809264459,0.8633907436500581,0.865870129217471,0.8614637888981593
6,0.8420580441087671,0.8459080186096571,0.8465009120233777,0.8482455673786603,0.851806604113022,0.8552355304284164
7,0.862579024954063,0.8777794673738987,0.8767103527186327,0.8862397111771689,0.885284925859432,0.8835749637463541
8,0.83619085811294,0.8508747552115707,0.8493784880262535,0.8602854583976633,0.8638146224744183,0.857906749811187
