,seq only,guide free energy,is_5UTR,is_CDS,is_3UTR,target_transcript_percent,target unfolding energy,UTR5_position,CDS_position,UTR3_position,direct repeat disruption,GC content,is_5UTR_three,UTR5_position_three
0,0.852844890351721,0.8602322219975931,0.8604007308822667,0.8650961460691059,0.8578978587065235,0.8671643646633088,0.864893460943414,0.8624793283782973,0.8626021700949291,0.8603753767078021,0.8525497588647498,0.8589719267756615,0.8650171922802025,0.8685521721076948
1,0.8579415791300016,0.8596947615507743,0.8550232400498504,0.8654631019029824,0.8665621769112669,0.856961753893704,0.8616429531207088,0.855618657694049,0.8627119856173553,0.86857116597511,0.8557557489181058,0.8545076488026826,0.8656070209705934,0.8647109110335252
2,0.8169011417049516,0.824928079242812,0.8140674367299392,0.8587660491001285,0.8562414189172753,0.8213946384279305,0.8234963791826778,0.8114472271831409,0.8564535270976744,0.8626106958414934,0.8166728690717522,0.8179891661977166,0.8544071757303205,0.8589432549297057
3,0.8155785436678424,0.8208316908404582,0.8183901272578685,0.8469756493686865,0.8416143828223897,0.8250594573500079,0.8276441342175965,0.8210413220876881,0.8439551358861933,0.8517309454000116,0.8167624305072785,0.8261983467444053,0.846267502538812,0.8559308053726875
4,0.8331128610845497,0.8392306193338168,0.8409183182210469,0.846169994919432,0.8358125137275173,0.8379931090636002,0.8430499197240666,0.8424522874018922,0.8457809099319558,0.839756794612675,0.8346945299217355,0.8356840204672198,0.8433108812160232,0.8501884136425454
5,0.8518706466127457,0.8564447691965926,0.8575779276663134,0.859694080050072,0.8553305133577639,0.8464638088858356,0.8581390102902268,0.8568828419505916,0.8576362060192602,0.8569399781506144,0.853414323397174,0.8569898045719239,0.859153413409675,0.8573294237438744
6,0.8420580441087671,0.8469781990432359,0.8523613270800546,0.8583414158732741,0.8432827835641812,0.8575339701331898,0.8397777510097962,0.8520066860856206,0.8503089616074139,0.8412306527459256,0.8421348543109138,0.8436267086750161,0.8560923318075584,0.8459080186096571
7,0.862579024954063,0.8660203143956859,0.8674555445459291,0.880529112467875,0.876666695734987,0.8555898380058842,0.8713934844086613,0.8687958302947855,0.876966480956435,0.8762450415804154,0.8624156428259203,0.8738915068544918,0.8802825041049919,0.8777794673738987
8,0.83619085811294,0.8440427352141104,0.8366847793395223,0.8495306745801001,0.8498567695279343,0.8300570783122464,0.8482137295396978,0.8359755111316076,0.8497327879480546,0.8489729245617201,0.8360625990014636,0.8446844317900801,0.8506032656280286,0.8508747552115707
